MXI,2008-07-01,01:12:06.890000,1214874726.8899999
MXI,2008-07-01,01:13:10.750000,1214874790.7500002
MXI,2008-07-01,01:38:45.400000,1214876325.4
MXI,2008-07-01,01:39:56.980000,1214876396.98
MXI,2008-07-01,01:41:27.370000,1214876487.37
MXI,2008-07-01,01:47:00.650000,1214876820.6499999
MXI,2008-07-01,01:50:47.220000,1214877047.22
MXI,2008-07-01,02:20:51.880000,1214878851.88
MXI,2008-07-01,02:57:58.740000,1214881078.74
MXI,2008-07-01,02:59:08.800000,1214881148.8
MXI,2008-07-01,03:19:33.980000,1214882373.98
MXI,2008-07-01,03:23:12.980000,1214882592.98
MXI,2008-07-01,03:28:22.990000,1214882902.99
MXI,2008-07-01,03:29:50.980000,1214882990.98
MXI,2008-07-01,03:34:57.980000,1214883297.98
MXI,2008-07-01,03:40:05.980000,1214883605.98
MXI,2008-07-01,03:41:05.990000,1214883665.99
MXI,2008-07-01,03:45:23.790000,1214883923.7900002
MXI,2008-07-01,03:48:28.470000,1214884108.47
MXI,2008-07-01,03:50:24.820000,1214884224.82
MXI,2008-07-01,03:51:07.750000,1214884267.7500002
MXI,2008-07-01,04:44:44.560000,1214887484.56
MXI,2008-07-01,04:45:21.250000,1214887521.2499998
MXI,2008-07-01,04:49:38.130000,1214887778.1299999
MXI,2008-07-01,04:49:43.840000,1214887783.84
MXI,2008-07-01,04:50:24.200000,1214887824.2
MXI,2008-07-01,04:51:08.510000,1214887868.5100002
MXI,2008-07-01,04:58:02.720000,1214888282.72
MXI,2008-07-01,04:58:10.340000,1214888290.34
MXI,2008-07-01,04:59:41.150000,1214888381.15
MXI,2008-07-01,05:02:31.030000,1214888551.0300002
MXI,2008-07-01,05:05:30.880000,1214888730.88
MXI,2008-07-01,05:13:36.950000,1214889216.95
MXI,2008-07-01,05:13:41.810000,1214889221.81
MXI,2008-07-01,05:16:19.460000,1214889379.46
MXI,2008-07-01,05:18:26.010000,1214889506.01
MXI,2008-07-01,05:35:11.620000,1214890511.62
MXI,2008-07-01,05:37:12.090000,1214890632.09
MXI,2008-07-01,05:38:22.030000,1214890702.0300002
MXI,2008-07-01,05:40:05.990000,1214890805.99
MXI,2008-07-01,05:40:40.910000,1214890840.91
MXI,2008-07-01,05:41:27.200000,1214890887.2
MXI,2008-07-01,05:49:33.310000,1214891373.3100002
MXI,2008-07-01,05:51:36.170000,1214891496.1699998
MXI,2008-07-01,05:51:43.190000,1214891503.19
MXI,2008-07-01,05:52:55.240000,1214891575.24
MXI,2008-07-01,05:53:20.590000,1214891600.5900002
MXI,2008-07-01,06:22:57.910000,1214893377.91
MXI,2008-07-01,06:28:04.980000,1214893684.98
MXI,2008-07-01,06:43:54.700000,1214894634.7
MXI,2008-07-01,06:49:40.050000,1214894980.05
MXI,2008-07-01,07:13:55.600000,1214896435.6
MXI,2008-07-01,07:16:49.420000,1214896609.42
MXI,2008-07-01,07:54:52.740000,1214898892.74
MXI,2008-07-01,07:56:47.610000,1214899007.61
MXI,2008-07-01,07:57:01.050000,1214899021.05
MXI,2008-07-01,07:59:16.350000,1214899156.3500001
MXI,2008-07-01,09:19:07.790000,1214903947.7900002
MXI,2008-07-01,09:22:30.150000,1214904150.15
MXI,2008-07-01,10:27:21.660000,1214908041.66
MXI,2008-07-01,10:28:34.840000,1214908114.84
MXI,2008-07-01,10:29:37.950000,1214908177.95
MXI,2008-07-01,10:31:04,1214908264.0
MXI,2008-07-01,10:37:21.170000,1214908641.1699998
MXI,2008-07-01,10:52:51.170000,1214909571.1699998
MXI,2008-07-01,10:55:29.250000,1214909729.2499998
MXI,2008-07-01,10:55:53.120000,1214909753.12
MXI,2008-07-01,11:13:14.270000,1214910794.2700002
MXI,2008-07-01,11:15:48.820000,1214910948.82
MXI,2008-07-01,11:15:53.970000,1214910953.9699998
MXI,2008-07-01,11:37:02.720000,1214912222.72
MXI,2008-07-01,11:38:22.110000,1214912302.1100001
MXI,2008-07-01,11:39:01.050000,1214912341.05
MXI,2008-07-01,11:42:02.120000,1214912522.12
MXI,2008-07-01,11:53:01.140000,1214913181.14
MXI,2008-07-01,11:53:38.740000,1214913218.74
MXI,2008-07-01,11:57:54.650000,1214913474.6499999
MXI,2008-07-01,12:00:50.600000,1214913650.6
MXI,2008-07-01,12:01:29.970000,1214913689.9699998
MXI,2008-07-01,12:03:56.560000,1214913836.56
MXI,2008-07-01,12:07:16.640000,1214914036.64
MXI,2008-07-01,12:12:58.580000,1214914378.58
MXI,2008-07-01,12:16:45.440000,1214914605.44
MXI,2008-07-01,12:17:32.260000,1214914652.26
MXI,2008-07-01,12:19:10.430000,1214914750.43
MXI,2008-07-01,12:19:37.990000,1214914777.99
MXI,2008-07-01,12:21:45.560000,1214914905.56
MXI,2008-07-01,13:15:04.730000,1214918104.7299998
MXI,2008-07-01,13:16:47.250000,1214918207.2499998
MXI,2008-07-01,13:20:29.180000,1214918429.18
MXI,2008-07-01,13:20:34.440000,1214918434.44
MXI,2008-07-01,13:27:04.500000,1214918824.5
MXI,2008-07-01,13:28:00.910000,1214918880.91
MXI,2008-07-01,13:33:15.500000,1214919195.5
MXI,2008-07-01,13:41:51.980000,1214919711.98
MXI,2008-07-01,13:45:47.790000,1214919947.7900002
MXI,2008-07-01,13:46:08.260000,1214919968.26
MXI,2008-07-01,13:46:12.350000,1214919972.3500001
MXI,2008-07-01,13:47:41.290000,1214920061.29
MXI,2008-07-01,13:48:08.030000,1214920088.0300002
MXI,2008-07-01,13:48:12.520000,1214920092.52
MXI,2008-07-01,13:52:18.690000,1214920338.6899998
MXI,2008-07-01,13:53:16.720000,1214920396.72
MXI,2008-07-01,13:53:35.320000,1214920415.32
MXI,2008-07-01,14:10:26.900000,1214921426.9
MXI,2008-07-01,14:11:36.170000,1214921496.1699998
MXI,2008-07-01,14:12:06.210000,1214921526.2099998
MXI,2008-07-01,14:12:19.350000,1214921539.3500001
MXI,2008-07-01,14:16:14.080000,1214921774.08
MXI,2008-07-01,14:35:09.350000,1214922909.3500001
MXI,2008-07-01,14:36:00.420000,1214922960.42
MXI,2008-07-01,14:39:23.550000,1214923163.5500002
MXI,2008-07-01,14:40:56.090000,1214923256.09
MXI,2008-07-01,14:43:47.890000,1214923427.8899999
MXI,2008-07-01,14:43:51.700000,1214923431.7
MXI,2008-07-01,14:46:57.480000,1214923617.48
MXI,2008-07-01,14:47:40.330000,1214923660.33
MXI,2008-07-01,14:49:09.890000,1214923749.8899999
MXI,2008-07-01,14:51:02.550000,1214923862.5500002
MXI,2008-07-01,15:01:08.460000,1214924468.46
MXI,2008-07-01,15:02:29.410000,1214924549.4099998
MXI,2008-07-01,15:02:34.660000,1214924554.66
MXI,2008-07-01,15:03:26.640000,1214924606.64
MXI,2008-07-01,15:04:49.980000,1214924689.98
MXI,2008-07-01,15:05:50.570000,1214924750.57
MXI,2008-07-01,15:21:44.940000,1214925704.94
MXI,2008-07-01,15:23:29.900000,1214925809.9
MXI,2008-07-01,15:24:08.060000,1214925848.06
MXI,2008-07-01,15:24:13.520000,1214925853.52
MXI,2008-07-01,15:40:53.980000,1214926853.98
MXI,2008-07-01,15:42:08.450000,1214926928.4499998
MXI,2008-07-01,15:42:50.900000,1214926970.9
MXI,2008-07-01,15:43:44.050000,1214927024.05
MXI,2008-07-01,15:45:17.480000,1214927117.48
MXI,2008-07-01,15:48:55.080000,1214927335.08
MXI,2008-07-01,15:49:01.870000,1214927341.8700001
MXI,2008-07-01,15:49:41.250000,1214927381.2499998
MXI,2008-07-01,15:50:10.390000,1214927410.39
MXI,2008-07-01,15:50:33.160000,1214927433.16
MXI,2008-07-01,15:51:23.740000,1214927483.74
MXI,2008-07-01,15:56:51.100000,1214927811.1
MXI,2008-07-01,15:58:17.940000,1214927897.94
MXI,2008-07-01,15:58:50.550000,1214927930.5500002
MXI,2008-07-01,15:59:36.550000,1214927976.5500002
MXI,2008-07-01,15:59:41.140000,1214927981.14
MXI,2008-07-01,16:01:02.840000,1214928062.84
MXI,2008-07-01,16:04:15.870000,1214928255.8700001
MXI,2008-07-01,16:04:41.130000,1214928281.1299999
MXI,2008-07-01,16:06:55.910000,1214928415.91
MXI,2008-07-01,16:08:47.250000,1214928527.2499998
MXI,2008-07-01,16:09:08.210000,1214928548.2099998
MXI,2008-07-01,16:11:16.970000,1214928676.9699998
MXI,2008-07-01,16:11:21.650000,1214928681.6499999
MXI,2008-07-01,16:12:02.940000,1214928722.94
MXI,2008-07-01,16:12:56.370000,1214928776.37
MXI,2008-07-01,16:15:38.210000,1214928938.2099998
MXI,2008-07-01,16:23:27.750000,1214929407.7500002
MXI,2008-07-01,16:24:23.020000,1214929463.02
MXI,2008-07-01,16:25:42.750000,1214929542.7500002
MXI,2008-07-01,16:26:49.350000,1214929609.3500001
MXI,2008-07-01,16:26:54.970000,1214929614.9699998
MXI,2008-07-01,16:28:24.530000,1214929704.53
MXI,2008-07-01,16:29:59,1214929799.0
MXI,2008-07-01,16:30:00.020000,1214929800.02
MXI,2008-07-01,16:48:42.370000,1214930922.37
MXI,2008-07-01,16:50:18,1214931018.0
MXI,2008-07-01,16:51:13.740000,1214931073.74
MXI,2008-07-01,16:51:45.640000,1214931105.64
MXI,2008-07-01,16:53:08.930000,1214931188.9299998
MXI,2008-07-01,16:53:13.130000,1214931193.1299999
MXI,2008-07-01,16:55:34.320000,1214931334.32
MXI,2008-07-01,17:01:03.020000,1214931663.02
MXI,2008-07-01,17:03:36.680000,1214931816.68
MXI,2008-07-01,17:03:41.550000,1214931821.5500002
MXI,2008-07-01,17:04:22.740000,1214931862.74
MXI,2008-07-01,17:06:54.220000,1214932014.22
MXI,2008-07-01,17:11:19.410000,1214932279.4099998
MXI,2008-07-01,17:13:32.220000,1214932412.22
MXI,2008-07-01,17:15:02.680000,1214932502.68
MXI,2008-07-01,17:15:42.930000,1214932542.9299998
MXI,2008-07-01,17:16:51.770000,1214932611.77
MXI,2008-07-01,17:19:41.020000,1214932781.02
MXI,2008-07-01,17:20:34.440000,1214932834.44
MXI,2008-07-01,17:23:45.350000,1214933025.3500001
MXI,2008-07-01,17:24:46.450000,1214933086.4499998
MXI,2008-07-01,17:25:14.280000,1214933114.28
MXI,2008-07-01,17:26:08.220000,1214933168.22
MXI,2008-07-01,17:30:34.030000,1214933434.0300002
MXI,2008-07-01,17:31:54.990000,1214933514.99
MXI,2008-07-01,17:32:00.870000,1214933520.8700001
MXI,2008-07-01,17:33:03.010000,1214933583.01
MXI,2008-07-01,17:33:23.970000,1214933603.9699998
MXI,2008-07-01,17:34:05.570000,1214933645.57
MXI,2008-07-01,17:34:11.850000,1214933651.85
MXI,2008-07-01,17:35:24.890000,1214933724.8899999
MXI,2008-07-01,17:36:24.230000,1214933784.23
MXI,2008-07-01,17:36:52.590000,1214933812.5900002
MXI,2008-07-01,17:37:51.640000,1214933871.64
MXI,2008-07-01,17:38:24.450000,1214933904.4499998
MXI,2008-07-01,17:39:04.200000,1214933944.2
MXI,2008-07-01,17:39:38.250000,1214933978.2499998
MXI,2008-07-01,17:40:03.710000,1214934003.71
MXI,2008-07-01,17:40:28.890000,1214934028.8899999
MXI,2008-07-01,17:41:14.580000,1214934074.58
MXI,2008-07-01,17:42:36.900000,1214934156.9
MXI,2008-07-01,17:43:21.240000,1214934201.24
MXI,2008-07-01,17:45:19.800000,1214934319.8
MXI,2008-07-01,17:48:12.640000,1214934492.64
MXI,2008-07-01,17:48:29.790000,1214934509.7900002
MXI,2008-07-01,17:49:07.700000,1214934547.7
MXI,2008-07-01,17:49:32.580000,1214934572.58
MXI,2008-07-01,17:51:12.370000,1214934672.37
MXI,2008-07-01,17:54:08.140000,1214934848.14
MXI,2008-07-01,17:54:19.570000,1214934859.57
MXI,2008-07-01,18:00:41.700000,1214935241.7
MXI,2008-07-01,18:01:00.810000,1214935260.81
MXI,2008-07-01,18:02:47.040000,1214935367.04
MXI,2008-07-01,18:03:49.880000,1214935429.88
MXI,2008-07-01,18:04:13.150000,1214935453.15
MXI,2008-07-01,18:11:50.890000,1214935910.8899999
MXI,2008-07-01,18:12:18.440000,1214935938.44
MXI,2008-07-01,18:13:56.590000,1214936036.5900002
MXI,2008-07-01,18:16:01.640000,1214936161.64
MXI,2008-07-01,18:16:20.100000,1214936180.1
MXI,2008-07-01,18:17:28.620000,1214936248.62
MXI,2008-07-01,18:18:11.090000,1214936291.09
MXI,2008-07-01,18:25:20.660000,1214936720.66
MXI,2008-07-01,18:27:10.450000,1214936830.4499998
MXI,2008-07-01,18:27:58.190000,1214936878.19
MXI,2008-07-01,18:29:24.940000,1214936964.94
MXI,2008-07-01,18:30:38.910000,1214937038.91
MXI,2008-07-01,18:32:42.730000,1214937162.7299998
MXI,2008-07-01,18:37:21.710000,1214937441.71
MXI,2008-07-01,18:37:52.400000,1214937472.4
MXI,2008-07-01,18:38:43.710000,1214937523.71
MXI,2008-07-01,18:39:39.800000,1214937579.8
MXI,2008-07-01,18:42:38.610000,1214937758.61
MXI,2008-07-01,19:07:55.280000,1214939275.28
MXI,2008-07-01,19:09:21.450000,1214939361.4499998
MXI,2008-07-01,19:09:31.910000,1214939371.91
MXI,2008-07-01,19:10:12.880000,1214939412.88
MXI,2008-07-01,19:14:43.620000,1214939683.62
MXI,2008-07-01,19:15:04.550000,1214939704.5500002
MXI,2008-07-01,19:15:45.030000,1214939745.0300002
MXI,2008-07-01,19:17:16.920000,1214939836.92
MXI,2008-07-01,19:18:55.260000,1214939935.26
MXI,2008-07-01,19:19:08.850000,1214939948.85
MXI,2008-07-01,19:24:25.130000,1214940265.1299999
MXI,2008-07-01,19:31:15.230000,1214940675.23
MXI,2008-07-01,19:32:08.880000,1214940728.88
MXI,2008-07-01,19:32:54.340000,1214940774.34
MXI,2008-07-01,19:34:19.090000,1214940859.09
MXI,2008-07-01,19:35:59.750000,1214940959.7500002
MXI,2008-07-01,19:36:32.430000,1214940992.43
MXI,2008-07-01,19:38:46.360000,1214941126.36
MXI,2008-07-01,19:55:20.640000,1214942120.64
MXI,2008-07-01,19:57:48.160000,1214942268.16
MXI,2008-07-01,19:57:52.990000,1214942272.99
MXI,2008-07-01,20:02:25.180000,1214942545.18
MXI,2008-07-01,20:02:30.090000,1214942550.09
MXI,2008-07-01,20:11:50.140000,1214943110.14
MXI,2008-07-01,20:12:52.790000,1214943172.7900002
MXI,2008-07-01,20:13:37.650000,1214943217.6499999
MXI,2008-07-01,20:15:18.370000,1214943318.37
MXI,2008-07-01,20:17:37.160000,1214943457.16
MXI,2008-07-01,20:31:56.090000,1214944316.09
MXI,2008-07-01,20:32:42.310000,1214944362.3100002
MXI,2008-07-01,20:35:49.030000,1214944549.0300002
MXI,2008-07-01,20:38:49.380000,1214944729.38
MXI,2008-07-01,20:39:25.680000,1214944765.68
MXI,2008-07-01,20:39:46.120000,1214944786.12
MXI,2008-07-01,20:40:00.340000,1214944800.34
MXI,2008-07-01,20:41:32.800000,1214944892.8
MXI,2008-07-01,20:42:24.740000,1214944944.74
MXI,2008-07-01,21:09:15.380000,1214946555.38
MXI,2008-07-01,21:10:25.750000,1214946625.7500002
MXI,2008-07-01,21:10:42.440000,1214946642.44
MXI,2008-07-01,21:13:04.220000,1214946784.22
MXI,2008-07-01,21:13:41.520000,1214946821.52
MXI,2008-07-01,21:15:04.850000,1214946904.85
MXI,2008-07-01,21:15:26.460000,1214946926.46
MXI,2008-07-01,21:15:30.640000,1214946930.64
MXI,2008-07-01,21:16:19.260000,1214946979.26
MXI,2008-07-01,21:17:11.600000,1214947031.6
MXI,2008-07-01,21:18:03.830000,1214947083.8300002
MXI,2008-07-01,21:19:37.700000,1214947177.7
MXI,2008-07-01,21:21:06.130000,1214947266.1299999
MXI,2008-07-01,21:26:40.850000,1214947600.85
MXI,2008-07-01,21:27:03.530000,1214947623.53
MXI,2008-07-01,21:29:17.530000,1214947757.53
MXI,2008-07-01,21:29:25.020000,1214947765.02
MXI,2008-07-01,21:30:06.310000,1214947806.3100002
MXI,2008-07-01,21:31:42.680000,1214947902.68
MXI,2008-07-01,21:33:12.850000,1214947992.85
MXI,2008-07-01,21:35:22.920000,1214948122.92
MXI,2008-07-01,21:37:08.240000,1214948228.24
MXI,2008-07-01,21:37:16.280000,1214948236.28
MXI,2008-07-01,21:37:48.650000,1214948268.6499999
MXI,2008-07-01,21:43:28.650000,1214948608.6499999
MXI,2008-07-01,21:43:33.950000,1214948613.95
MXI,2008-07-01,21:47:04.020000,1214948824.02
MXI,2008-07-01,21:50:13.740000,1214949013.74
MXI,2008-07-01,21:52:47.110000,1214949167.1100001
MXI,2008-07-01,21:53:11.100000,1214949191.1
MXI,2008-07-01,21:53:20.850000,1214949200.85
MXI,2008-07-01,21:54:26.520000,1214949266.52
MXI,2008-07-01,22:03:04.030000,1214949784.0300002
MXI,2008-07-01,22:03:21.920000,1214949801.92
MXI,2008-07-01,22:03:34.450000,1214949814.4499998
MXI,2008-07-01,22:04:52.910000,1214949892.91
MXI,2008-07-01,22:08:46.740000,1214950126.74
MXI,2008-07-01,22:10:35.590000,1214950235.5900002
MXI,2008-07-01,22:31:27.770000,1214951487.77
MXI,2008-07-01,22:32:04.690000,1214951524.6899998
MXI,2008-07-01,22:33:37.550000,1214951617.5500002
MXI,2008-07-01,22:34:24.350000,1214951664.3500001
MXI,2008-07-01,22:34:34.740000,1214951674.74
MXI,2008-07-01,22:41:21.150000,1214952081.15
MXI,2008-07-01,22:44:55.390000,1214952295.39
MXI,2008-07-01,22:45:40.180000,1214952340.18
MXI,2008-07-01,22:47:14.620000,1214952434.62
MXI,2008-07-01,22:49:06.570000,1214952546.57
MXI,2008-07-01,22:52:57.390000,1214952777.39
MXI,2008-07-01,22:53:04.370000,1214952784.37
MXI,2008-07-01,22:53:32.020000,1214952812.02
MXI,2008-07-01,22:55:28.640000,1214952928.64
MXI,2008-07-01,22:57:36.590000,1214953056.5900002
MXI,2008-07-01,23:03:29.250000,1214953409.2499998
MXI,2008-07-01,23:03:59.360000,1214953439.36
MXI,2008-07-01,23:13:28.360000,1214954008.36
MXI,2008-07-01,23:30:58.040000,1214955058.04
MXI,2008-07-01,23:31:02.080000,1214955062.08
MXI,2008-07-01,23:33:31.190000,1214955211.19
MXI,2008-07-01,23:37:44.950000,1214955464.95
MXI,2008-07-01,23:40:35.430000,1214955635.43
MXI,2008-07-01,23:41:37.880000,1214955697.88
MXI,2008-07-01,23:44:09.630000,1214955849.63
MXI,2008-07-01,23:48:16.830000,1214956096.8300002
MXI,2008-07-02,00:31:58.080000,1214958718.08
MXI,2008-07-02,00:32:31.230000,1214958751.23
MXI,2008-07-02,00:36:33.430000,1214958993.43
MXI,2008-07-02,00:56:00.010000,1214960160.01
MXI,2008-07-02,00:56:11.250000,1214960171.2499998
MXI,2008-07-02,00:56:49.590000,1214960209.5900002
MXI,2008-07-02,01:00:19.310000,1214960419.3100002
MXI,2008-07-02,01:00:40.530000,1214960440.53
MXI,2008-07-02,01:11:10,1214961070.0
